t,v1,v2,v3,total
357,2.4253162416173146,-1.4211931562200315,3.846509397837346,-2.8423863124400626
358,-0.8019613538038112,-1.5758590713002798,0.7738977174964686,-3.1517181426005596
359,0.37420866457054525,-0.4107726202132792,0.7849812847838245,-0.8215452404265584
360,-0.0363225389002938,-1.1926720320711608,1.1563494931708669,-2.3853440641423216
361,-0.10094207234631067,0.6427481637397487,-0.7436902360860593,1.2854963274794975
362,-0.20658946689143037,0.3890794418961772,-0.5956689087876076,0.7781588837923544
363,1.826995860967056,0.7166252251402032,1.1103706358268526,1.4332504502804064
364,-1.20655309894746,-1.5620449832439853,0.35549188429652545,-3.124089966487971
365,0.4080897808118989,1.1716526140717078,-0.7635628332598089,2.3433052281434157
366,1.38694175188609,0.2684555158239557,1.1184862360621344,0.5369110316479113
367,-0.044528270479072596,0.3897196239304275,-0.43424789440950007,0.779439247860855
368,1.6384447965574485,0.4656544093375907,1.1727903872198577,0.9313088186751817
369,0.9551815027290973,0.4406521684060251,0.5145293343230722,0.8813043368120502
370,0.3225740806520937,-0.6029676506465047,0.9255417312985984,-1.2059353012930094
371,0.3113125315762296,0.6208017746343661,-0.3094892430581365,1.2416035492687323
372,1.1999895521351864,-0.9470055615430186,2.146995113678205,-1.8940111230860373
373,-0.6105401248317076,-0.8043975012894563,0.1938573764577487,-1.6087950025789126
374,-1.8378915239526121,-1.005424836564164,-0.8324666873884481,-2.010849673128328
375,-1.4064247374375531,-2.5743903210838566,1.1679655836463039,-5.148780642167713
376,2.148920604468353,0.1930266999538175,1.9558939045145354,0.386053399907635
377,-0.14760837460139647,2.8541187549644533,-3.00172712956585,5.708237509928907
378,-0.18527375448947603,-1.8253480470113623,1.640074292521886,-3.6506960940227247
379,2.172063946640659,0.7392038670943427,1.432860079546316,1.4784077341886857
380,-3.2962619340433585,-2.8273853644542064,-0.46887656958915236,-5.654770728908412
381,2.977945542764996,2.851552613802056,0.1263929289629399,5.703105227604112
382,1.5377779324121947,0.7782280699276022,0.7595498624845924,1.5564561398552046
383,-0.4172602049470405,0.26067318484059765,-0.6779333897876382,0.5213463696811953
384,-1.3840520676468462,-1.4357926372351082,0.05174056958826201,-2.8715852744702164
385,-0.7542555613815912,-0.2989799801884454,-0.4552755811931458,-0.5979599603768909
386,-0.18779297155129065,0.3819253063055275,-0.5697182778568182,0.763850612611055
387,0.889840148321473,-0.8993013704314816,1.7891415187529547,-1.7986027408629632
388,-1.2212381980052693,-0.7986710833703716,-0.4225671146348977,-1.5973421667407435
389,-0.1314473241585804,1.4114925749343223,-1.5429398990929029,2.8229851498686447
390,2.2713606614966735,3.1644337652082495,-0.893073103711576,6.328867530416499
391,-1.0718698731611553,-1.5201098379456703,0.448239964784515,-3.0402196758913407
392,-0.9161749396211787,-1.0544105729779314,0.13823563335675268,-2.108821145955863
393,1.320296226814084,0.8373225804358205,0.4829736463782635,1.674645160871641
394,0.20998619303984523,-0.7917506711220128,1.001736864161858,-1.5835013422440256
395,-0.1081510306854783,1.015340366862631,-1.1234913975481093,2.030680733725262
396,-0.6486051596989122,0.44983063991271377,-1.098435799611626,0.8996612798254277
397,1.5858171657560707,1.7967459855619596,-0.21092881980588896,3.5934919711239193
398,0.9264694803171281,0.4497231183540162,0.4767463619631118,0.8994462367080325
399,0.2524987458795091,1.4551075706065386,-1.2026088247270297,2.9102151412130777
